id,room_type,n_beds,n_baths,is_bath_shared,bnb_house
11807,1 bedroom,1,,True,24599452
11808,1 bedroom,1,,True,24799677
11809,1 bedroom,1,1,False,24799807
11810,Studio,1,1,False,24804386
11811,2 bedrooms,2,,True,24600833
11812,1 bedroom,1,1,False,24602796
11813,1 bedroom,1,1,False,24805249
11814,1 bedroom,1,,True,24604281
11815,1 bedroom,1,1,False,24806110
11816,1 bedroom,1,1,False,24806141
11817,1 bedroom,1,,True,24806529
11818,1 bedroom,1,,True,24808312
11819,4 bedrooms,4,2,False,24605655
11820,1 bedroom,1,,True,24816051
11821,1 bedroom,1,1,False,24818439
11822,1 bedroom,1,,True,24607287
11823,2 bedrooms,2,2,False,24607378
11824,4 bedrooms,4,2,False,24607763
11825,1 bedroom,1,,True,24821651
11826,1 bedroom,1,,True,24608922
11827,1 bedroom,1,,True,24823404
11828,2 bedrooms,2,1,False,24609263
11829,1 bedroom,1,,True,24833279
11830,1 bedroom,1,,False,24834058
11831,1 bedroom,1,,True,24611661
11832,2 bedrooms,2,2,False,24836464
11833,1 bedroom,1,,True,24626439
11834,2 bedrooms,2,2,False,24845719
11835,1 bedroom,1,,False,24626621
11836,1 bedroom,1,,True,24851371
11837,1 bedroom,1,,False,24852364
11838,2 bedrooms,2,1,False,24852797
11839,1 bedroom,1,1.5,False,24852836
11840,1 bedroom,1,,True,24630272
11841,1 bedroom,1,,False,24632516
11842,1 bedroom,1,,False,24853936
11843,1 bedroom,1,,True,24633702
11844,Studio,2,1,False,24855025
11845,1 bedroom,1,,False,24856606
11846,2 bedrooms,2,1,False,24633966
11847,4 bedrooms,4,,True,24857436
11848,3 bedrooms,3,1,False,24857723
11849,1 bedroom,1,,True,24635041
11850,1 bedroom,1,,True,24635095
11851,2 bedrooms,2,,True,24866378
11852,1 bedroom,1,,True,24635506
11853,1 bedroom,1,,True,24887028
11854,1 bedroom,1,1,False,24644837
11855,1 bedroom,1,,True,24645434
11856,1 bedroom,1,1,False,24889024
11857,1 bedroom,1,,True,24653197
11858,1 bedroom,1,,True,24889922
11859,1 bedroom,1,1,False,24653322
11860,1 bedroom,1,,False,24891549
11861,Studio,2,2,False,24653572
11862,2 bedrooms,2,1,False,24656108
11863,1 bedroom,1,,True,24892670
11864,1 bedroom,1,,False,24893488
11865,1 bedroom,1,1,False,24657328
11866,2 bedrooms,2,1,False,24893765
11867,1 bedroom,1,,True,24667053
11868,1 bedroom,1,,True,24894476
11869,Studio,2,1.5,False,24676594
11870,3 bedrooms,3,2,False,24677926
11871,1 bedroom,1,,True,24896472
11872,1 bedroom,1,,True,24906413
11873,1 bedroom,1,,True,24692025
11874,1 bedroom,1,1,False,24907355
11875,1 bedroom,1,1,False,24910042
11876,1 bedroom,1,,True,24696044
11877,1 bedroom,1,,True,24698043
11878,3 bedrooms,3,2,False,24699045
11879,1 bedroom,1,2,False,24910361
11880,4 bedrooms,4,2,False,24699301
11881,1 bedroom,1,,True,24699443
11882,3 bedrooms,3,2,False,24945253
11883,1 bedroom,1,1,False,24912129
11884,1 bedroom,1,1,False,24913510
11885,Studio,1,1,False,24915585
11886,1 bedroom,1,,True,24945431
11887,2 bedrooms,2,1,False,24916202
11888,1 bedroom,1,,True,24945710
11889,2 bedrooms,2,,False,24916571
11890,1 bedroom,1,,True,24946477
11891,1 bedroom,1,,True,24919398
11892,1 bedroom,1,,True,24919725
11893,3 bedrooms,3,1.5,False,24947076
11894,2 bedrooms,2,1,False,24948017
11895,1 bedroom,1,,True,24920771
11896,1 bedroom,1,1,False,24955805
11897,1 bedroom,1,,True,24959295
11898,1 bedroom,1,,True,24921526
11899,1 bedroom,1,,True,24921584
11900,Studio,1,1,False,24960138
11901,Studio,1,1,False,24961967
11902,1 bedroom,1,,False,24921735
11903,Studio,2,1,False,24922519
11904,1 bedroom,1,,True,24962971
11905,1 bedroom,1,,True,24930848
11906,1 bedroom,1,,True,24963166
11907,1 bedroom,1,,True,24936179
11908,1 bedroom,1,,True,24966197
11909,2 bedrooms,2,1.5,False,24937941
11910,1 bedroom,1,,True,24968131
11911,1 bedroom,1,,False,24939648
11912,1 bedroom,1,,False,24970711
11913,Studio,1,1,False,24943768
11914,1 bedroom,1,1,False,24970982
11915,1 bedroom,1,1,False,25226807
11916,1 bedroom,1,1,False,25227326
11917,3 bedrooms,3,2,False,24984762
11918,2 bedrooms,2,1,False,24985819
11919,1 bedroom,1,,True,25231230
11920,1 bedroom,1,1,False,25232008
11921,2 bedrooms,2,1,False,24987685
11922,2 bedrooms,2,1,False,24990534
11923,1 bedroom,1,1,False,25234732
11924,1 bedroom,1,,True,25235760
11925,1 bedroom,1,1,False,24992558
11926,2 bedrooms,2,,True,24992683
11927,1 bedroom,1,1,False,25251220
11928,3 bedrooms,3,1,False,24992835
11929,2 bedrooms,2,1,False,25255024
11930,3 bedrooms,3,2,False,24993467
11931,1 bedroom,1,,True,24993470
11932,3 bedrooms,3,2,False,25255214
11933,1 bedroom,1,2,False,24995291
11934,1 bedroom,1,,False,24996332
11935,1 bedroom,1,,True,25004276
11936,3 bedrooms,3,1,False,25257884
11937,1 bedroom,1,1,False,25006193
11938,1 bedroom,1,1,False,25262795
11939,1 bedroom,1,,True,25263845
11940,1 bedroom,1,,True,25007110
11941,2 bedrooms,2,2,False,25008512
11942,4 bedrooms,4,2.5,False,25264664
11943,1 bedroom,1,,True,25012767
11944,1 bedroom,1,,True,25274961
11945,4 bedrooms,4,3,False,25018204
11946,1 bedroom,1,1,False,25277640
11947,1 bedroom,1,1,False,25029794
11948,1 bedroom,1,1,False,25277702
11949,Studio,1,1,False,25029982
11950,1 bedroom,1,,True,25031182
11951,1 bedroom,1,1,False,25280641
11952,3 bedrooms,3,3,False,25031840
11953,1 bedroom,1,1,False,25284006
11954,1 bedroom,1,,True,25285159
11955,2 bedrooms,2,1,False,25289848
11956,2 bedrooms,2,1,False,25033659
11957,1 bedroom,1,,True,25293702
11958,1 bedroom,1,1,False,25293994
11959,1 bedroom,1,1,False,25042316
11960,1 bedroom,1,1,False,25294851
11961,2 bedrooms,2,2,False,25054951
11962,1 bedroom,1,1.5,False,25296394
11963,1 bedroom,1,,True,25056252
11964,2 bedrooms,2,1,False,25313204
11965,Studio,2,1,False,25056684
11966,1 bedroom,1,1,False,25313748
11967,2 bedrooms,2,1,False,25057198
11968,1 bedroom,1,,True,25069823
11969,1 bedroom,1,1.5,False,25071113
11970,1 bedroom,1,,True,25315860
11971,1 bedroom,1,,True,25071168
11972,1 bedroom,1,1,False,25316571
11973,1 bedroom,1,,True,25317793
11974,Studio,1,1,False,25075529
11975,1 bedroom,1,,True,25076765
11976,2 bedrooms,2,2,False,25082817
11977,2 bedrooms,2,2,False,25319136
11978,1 bedroom,1,,True,25097211
11979,1 bedroom,1,,True,25321050
11980,3 bedrooms,3,1,False,25098068
11981,1 bedroom,1,,True,25325029
11982,1 bedroom,1,1,False,25108878
11983,2 bedrooms,2,1,False,25328184
11984,1 bedroom,1,2,False,25340516
11985,1 bedroom,1,,True,25342124
11986,2 bedrooms,2,2,False,25112819
11987,2 bedrooms,2,2,False,25346963
11988,1 bedroom,1,1,False,25113440
11989,1 bedroom,1,,True,25348369
11990,1 bedroom,1,1,False,25124293
11991,2 bedrooms,2,2,False,25125914
11992,3 bedrooms,3,2,False,25350875
11993,1 bedroom,1,,True,25355282
11994,1 bedroom,1,,True,25356602
11995,1 bedroom,1,,False,25132414
11996,2 bedrooms,2,1,False,25365916
11997,2 bedrooms,2,1,False,25134311
11998,2 bedrooms,2,2,False,25367421
11999,4 bedrooms,4,2,False,25134894
12000,2 bedrooms,2,1,False,25369739
12001,2 bedrooms,2,1,False,25371790
12002,2 bedrooms,2,2,False,25135206
12003,Studio,2,1,False,25371837
12004,2 bedrooms,2,2,False,25135607
12005,1 bedroom,1,,True,25374003
12006,1 bedroom,1,1,False,25379703
12007,1 bedroom,1,1,False,25135694
12008,Studio,2,2,False,25416257
12009,1 bedroom,1,1,False,25416424
12010,1 bedroom,1,,True,25421873
12011,3 bedrooms,3,1,False,25422338
12012,1 bedroom,1,,True,25425106
12013,1 bedroom,1,1,False,25443451
12014,1 bedroom,1,1,False,25135765
12015,1 bedroom,1,,False,25446811
12016,1 bedroom,1,,True,25448433
12017,3 bedrooms,3,2,False,25137887
12018,2 bedrooms,2,1,False,25456714
12019,1 bedroom,1,1,False,25458048
12020,1 bedroom,1,1,False,25458237
12021,1 bedroom,1,,True,25468554
12022,1 bedroom,1,,True,25471574
12023,Studio,1,1,False,25138442
12024,1 bedroom,1,1,False,25475518
12025,1 bedroom,1,,True,25475944
12026,1 bedroom,1,1,False,25476838
12027,1 bedroom,1,,True,25483095
12028,2 bedrooms,2,1,False,25138975
12029,1 bedroom,1,1,False,25484398
12030,1 bedroom,1,,False,25484515
12031,Studio,1,1,False,25486302
12032,1 bedroom,1,,True,25488542
12033,3 bedrooms,3,2,False,25489369
12034,1 bedroom,1,,True,25491908
12035,4 bedrooms,4,,True,25492095
12036,1 bedroom,1,1,False,25492295
12037,1 bedroom,1,,True,25503835
12038,2 bedrooms,2,1,False,25508055
12039,1 bedroom,1,,True,25140559
12040,1 bedroom,1,,True,25510480
12041,1 bedroom,1,,False,25511717
12042,1 bedroom,1,1,False,25515856
12043,3 bedrooms,3,2,False,25517197
12044,1 bedroom,1,,True,25517407
12045,1 bedroom,1,,True,25140787
12046,2 bedrooms,2,,True,25519328
12047,1 bedroom,1,,True,25519971
12048,1 bedroom,1,,True,25141552
12049,1 bedroom,1,1,False,25531848
12050,Studio,2,1,False,25155302
12051,2 bedrooms,2,1,False,25534630
12052,2 bedrooms,2,1,False,25535697
12053,Studio,1,1,False,25537456
12054,4 bedrooms,4,2,False,25540851
12055,1 bedroom,1,,True,25157160
12056,3 bedrooms,3,1,False,25543393
12057,1 bedroom,1,1,False,25163519
12058,2 bedrooms,2,,False,25552076
12059,2 bedrooms,2,1,False,25167819
12060,1 bedroom,1,,True,25168678
12061,1 bedroom,1,1,False,25554120
12062,Studio,1,1,False,25180572
12063,1 bedroom,1,1,False,25559914
12064,Studio,1,,True,25182363
12065,3 bedrooms,3,1.5,False,25571627
12066,Studio,2,1,False,25183213
12067,1 bedroom,1,1,False,25582365
12068,2 bedrooms,2,1,False,25187461
12069,1 bedroom,1,1,False,25187986
12070,1 bedroom,1,1,False,25188064
12071,1 bedroom,1,,True,25587778
12072,1 bedroom,1,1,False,25589726
12073,1 bedroom,1,1,False,25193004
12074,1 bedroom,1,1,False,25614818
12075,1 bedroom,1,1,False,25205768
12076,1 bedroom,1,,True,25619849
12077,2 bedrooms,2,1,False,25206790
12078,2 bedrooms,2,1,False,25620379
12079,1 bedroom,1,,False,25212748
12080,1 bedroom,1,,True,25626152
12081,1 bedroom,1,1,False,25221993
12082,1 bedroom,1,,True,25224320
12083,1 bedroom,1,,True,25638322
12084,Studio,2,1,False,25917853
12085,1 bedroom,1,1,False,25669472
12086,1 bedroom,1,2,False,25941426
12087,1 bedroom,1,,True,25673898
12088,1 bedroom,1,,False,25943177
12089,1 bedroom,1,,False,25674371
12090,1 bedroom,1,,True,25943635
12091,1 bedroom,1,,True,25677480
12092,1 bedroom,1,,True,25944038
12093,3 bedrooms,3,2.5,False,25677571
12094,1 bedroom,1,,True,25944708
12095,1 bedroom,1,1,False,25678522
12096,1 bedroom,1,1,False,25946015
12097,1 bedroom,1,1,False,25681484
12098,1 bedroom,1,1,False,25946142
12099,6 bedrooms,6,6,False,25947689
12100,2 bedrooms,2,1,False,25689024
12101,1 bedroom,1,,False,25948697
12102,1 bedroom,1,,True,25710052
12103,1 bedroom,1,1,False,25949359
12104,4 bedrooms,4,1,False,25961778
12105,2 bedrooms,2,1,False,25719557
12106,1 bedroom,1,1,False,25719757
12107,Studio,2,1,False,25963570
12108,2 bedrooms,2,2,False,25734018
12109,1 bedroom,1,,True,25967331
12110,Studio,1,1,False,25970374
12111,2 bedrooms,2,,True,25745070
12112,Studio,1,1,False,25971027
12113,1 bedroom,1,1.5,False,25745372
12114,1 bedroom,1,,False,25972171
12115,2 bedrooms,2,1,False,25745458
12116,1 bedroom,1,1,False,25746584
12117,1 bedroom,1,1,False,25972861
12118,Studio,2,1,False,25765042
12119,Studio,1,1,False,25980294
12120,1 bedroom,1,1,False,25767363
12121,1 bedroom,1,,True,25771285
12122,1 bedroom,1,1,False,25982839
12123,1 bedroom,1,1,False,25774787
12124,1 bedroom,1,1,False,25997748
12125,1 bedroom,1,,True,25775969
12126,1 bedroom,1,1,False,25997937
12127,3 bedrooms,3,2,False,25998057
12128,1 bedroom,1,,True,25779464
12129,3 bedrooms,3,2,False,25999678
12130,1 bedroom,1,,True,25779937
12131,1 bedroom,1,,True,25781295
12132,1 bedroom,1,,True,26000019
12133,1 bedroom,1,,True,25781535
12134,Studio,1,1,False,26002246
12135,Studio,1,1,False,25782818
12136,2 bedrooms,2,2.5,False,26004664
12137,1 bedroom,1,,True,26005975
12138,2 bedrooms,2,1,False,25784618
12139,1 bedroom,1,,True,26006376
12140,1 bedroom,1,,True,25798517
12141,1 bedroom,1,,True,26010424
12142,1 bedroom,1,,True,26025308
12143,1 bedroom,1,,True,25798995
12144,4 bedrooms,4,2,False,26025770
12145,1 bedroom,1,,True,26026904
12146,Studio,1,1,False,25802121
12147,1 bedroom,1,,True,25804387
12148,2 bedrooms,2,1,False,25804768
12149,1 bedroom,1,1,False,26029326
12150,1 bedroom,1,,True,25807815
12151,1 bedroom,1,1,False,26032155
12152,2 bedrooms,2,1,False,25812079
12153,1 bedroom,1,1.5,False,26033190
12154,5 bedrooms,5,2,False,25812700
12155,1 bedroom,1,1,False,26036438
12156,1 bedroom,1,,False,26038825
12157,Studio,1,1,False,25812971
12158,2 bedrooms,2,,True,26038936
12159,1 bedroom,1,,False,26040453
12160,1 bedroom,1,,True,25813279
12161,1 bedroom,1,1,False,26043558
12162,1 bedroom,1,,True,25813796
12163,2 bedrooms,2,2,False,25817824
12164,1 bedroom,1,,True,26050704
12165,1 bedroom,1,,True,25820809
12166,1 bedroom,1,1,False,26053340
12167,Studio,1,1,False,25823670
12168,1 bedroom,1,,True,26054275
12169,Studio,3,1,False,25829582
12170,1 bedroom,1,,True,26055709
12171,1 bedroom,1,,True,25830323
12172,1 bedroom,1,1,False,25834338
12173,2 bedrooms,2,1,False,26057878
12174,Studio,1,1,False,25834425
12175,1 bedroom,1,1,False,26058634
12176,1 bedroom,1,,True,25837024
12177,4 bedrooms,4,1,False,26063230
12178,1 bedroom,1,,False,25838887
12179,1 bedroom,1,,True,25838923
12180,1 bedroom,1,,True,26064779
12181,1 bedroom,1,,True,26074006
12182,1 bedroom,1,1,False,25839759
12183,1 bedroom,1,,True,25841637
12184,1 bedroom,1,1,False,26085355
12185,1 bedroom,1,,True,25842433
12186,1 bedroom,1,,True,25860068
12187,1 bedroom,1,1,False,25867636
12188,5 bedrooms,5,4.5,False,26093497
12189,1 bedroom,1,,True,25868383
12190,3 bedrooms,3,1.5,False,25870448
12191,2 bedrooms,2,2,False,26107318
12192,1 bedroom,1,1,False,25870840
12193,2 bedrooms,2,1,False,25871075
12194,1 bedroom,1,,True,26108084
12195,1 bedroom,1,,True,25871304
12196,1 bedroom,1,1,False,26121109
12197,1 bedroom,1,0.5,False,25883016
12198,2 bedrooms,2,,False,26125053
12199,3 bedrooms,3,2,False,26126894
12200,1 bedroom,1,1,False,25885278
12201,1 bedroom,1,1,False,25887818
12202,1 bedroom,1,1,False,25892653
12203,2 bedrooms,2,1.5,False,26127726
12204,1 bedroom,1,1,False,25892765
12205,2 bedrooms,2,1,False,26127981
12206,1 bedroom,1,,True,25895132
12207,3 bedrooms,3,3.5,False,25904988
12208,1 bedroom,1,,True,26129308
12209,3 bedrooms,3,2.5,False,25905991
12210,1 bedroom,1,,True,26131183
12211,3 bedrooms,3,,True,25909160
12212,1 bedroom,1,,True,25909161
12213,Studio,1,1,False,25911322
12214,1 bedroom,1,,True,25912647
12215,Studio,1,,False,25914515
12216,1 bedroom,1,,True,26221105
12217,1 bedroom,1,1,False,26131606
12218,2 bedrooms,2,1,False,26221423
12219,2 bedrooms,2,2,False,26224538
12220,1 bedroom,1,,True,26225021
12221,1 bedroom,1,,True,26228457
12222,2 bedrooms,2,1,False,26229979
12223,Studio,2,1,False,26131794
12224,1 bedroom,1,,True,26232008
12225,1 bedroom,1,1,False,26235873
12226,Studio,1,,False,26240434
12227,1 bedroom,1,,False,26249544
12228,2 bedrooms,2,1,False,26249582
12229,1 bedroom,1,1,False,26134638
12230,1 bedroom,1,1,False,26250476
12231,1 bedroom,1,,True,26251173
12232,1 bedroom,1,,True,26251408
12233,1 bedroom,1,1,False,26254270
12234,1 bedroom,1,,True,26255072
12235,Studio,1,1,False,26135711
12236,1 bedroom,1,2,False,26257823
12237,1 bedroom,1,1,False,26270554
12238,3 bedrooms,3,1.5,False,26271462
12239,1 bedroom,1,,True,26271688
12240,2 bedrooms,2,1,False,26136583
12241,Studio,1,1,False,26272421
12242,2 bedrooms,2,2.5,False,26272989
12243,1 bedroom,1,1,False,26277801
12244,1 bedroom,1,1,False,26278372
12245,1 bedroom,1,,False,26280662
12246,1 bedroom,1,1,False,26283982
12247,1 bedroom,1,2,False,26137379
12248,1 bedroom,1,1,False,26291721
12249,1 bedroom,1,,True,26294354
12250,1 bedroom,1,,True,26295421
12251,1 bedroom,1,1,False,26295433
12252,1 bedroom,1,,True,26295450
12253,1 bedroom,1,,True,26138483
12254,1 bedroom,1,1,False,26297631
12255,2 bedrooms,2,1,False,26301985
12256,2 bedrooms,2,2,False,26304163
12257,1 bedroom,1,,True,26138702
12258,2 bedrooms,2,2,False,26313558
12259,3 bedrooms,3,2,False,26320074
12260,1 bedroom,1,,True,26139590
12261,1 bedroom,1,1,False,26324904
12262,1 bedroom,1,,True,26140709
12263,1 bedroom,1,,True,26327452
12264,1 bedroom,1,1,False,26149494
12265,1 bedroom,1,,True,26327565
12266,1 bedroom,1,,True,26331103
12267,3 bedrooms,3,1,False,26332468
12268,1 bedroom,1,,False,26151366
12269,1 bedroom,1,1,False,26333975
12270,1 bedroom,1,,True,26344667
12271,2 bedrooms,2,1,False,26159891
12272,1 bedroom,1,1,False,26350983
12273,1 bedroom,1,,True,26163413
12274,1 bedroom,1,1,False,26351621
12275,1 bedroom,1,,True,26352096
12276,Studio,2,1,False,26164606
12277,1 bedroom,1,1,False,26357145
12278,2 bedrooms,2,1,False,26165109
12279,2 bedrooms,2,2,False,26357357
12280,1 bedroom,1,1,False,26357377
12281,1 bedroom,1,1,False,26357960
12282,Studio,2,1,False,26167182
12283,1 bedroom,1,1,False,26358694
12284,1 bedroom,1,1,False,26183173
12285,1 bedroom,1,,True,26186295
12286,1 bedroom,1,1,False,26190193
12287,Studio,5,2,False,26190559
12288,Studio,1,1,False,26361306
12289,1 bedroom,1,,True,26190785
12290,1 bedroom,1,1,False,26362898
12291,2 bedrooms,2,2,False,26198112
12292,2 bedrooms,2,1,False,26201913
12293,1 bedroom,1,1,False,26370425
12294,1 bedroom,1,1,False,26494242
12295,2 bedrooms,2,1,False,26387184
12296,2 bedrooms,2,,False,26387674
12297,2 bedrooms,2,2,False,26388810
12298,1 bedroom,1,,True,26496330
12299,1 bedroom,1,1,False,26496505
12300,1 bedroom,1,,False,26391060
12301,Studio,1,1,False,26496511
12302,1 bedroom,1,,True,26500063
12303,1 bedroom,1,,True,26395296
12304,1 bedroom,1,,False,26500082
12305,1 bedroom,1,,True,26516462
12306,1 bedroom,1,1,False,26398257
12307,1 bedroom,1,,True,26518547
12308,1 bedroom,1,,True,26398428
12309,1 bedroom,1,1,False,26520216
12310,3 bedrooms,3,2,False,26398894
12311,1 bedroom,1,1,False,26522949
12312,1 bedroom,1,,False,26416651
12313,1 bedroom,1,,False,26524625
12314,1 bedroom,1,,True,26526269
12315,1 bedroom,1,1,False,26420017
12316,1 bedroom,1,,True,26528032
12317,Studio,1,1,False,26421624
12318,2 bedrooms,2,2,False,26550322
12319,3 bedrooms,3,,True,26422113
12320,1 bedroom,1,,True,26552832
12321,2 bedrooms,2,1,False,26554937
12322,1 bedroom,1,1,False,26425943
12323,3 bedrooms,3,1,False,26430182
12324,1 bedroom,1,1,False,26555992
12325,1 bedroom,1,,True,26557266
12326,Studio,1,1,False,26447954
12327,3 bedrooms,3,1,False,26558970
12328,1 bedroom,1,1,False,26448665
12329,3 bedrooms,3,1,False,26450631
12330,2 bedrooms,2,1,False,26559313
12331,1 bedroom,1,,True,26452047
12332,1 bedroom,1,1,False,26560159
12333,1 bedroom,1,,True,26456925
12334,Studio,1,1,False,26571486
12335,1 bedroom,1,,True,26458835
12336,Studio,2,1,False,26571706
12337,3 bedrooms,3,2.5,False,26464045
12338,1 bedroom,1,1,False,26590931
12339,1 bedroom,1,,False,26465413
12340,1 bedroom,1,1,False,26596388
12341,2 bedrooms,2,1,False,26471867
12342,10 bedrooms,10,1,False,26597692
12343,1 bedroom,1,1,False,26473275
12344,1 bedroom,1,,True,26598239
12345,1 bedroom,1,,False,26473576
12346,2 bedrooms,2,,False,26474402
12347,10 bedrooms,10,1,False,26599244
12348,1 bedroom,1,,True,26602263
12349,Studio,1,1,False,26475612
12350,1 bedroom,1,1,False,26604019
12351,1 bedroom,1,,False,26476238
12352,Studio,1,,True,26607493
12353,1 bedroom,1,,False,26476892
12354,1 bedroom,1,,True,26488707
12355,1 bedroom,1,,True,26608302
12356,1 bedroom,1,,True,26489146
12357,1 bedroom,1,,True,26609429
12358,1 bedroom,1,,True,26489955
12359,1 bedroom,1,,True,26632496
12360,1 bedroom,1,,True,26639925
12361,2 bedrooms,2,2,False,26814741
12362,2 bedrooms,2,1,False,26641779
12363,2 bedrooms,2,2,False,26814842
12364,2 bedrooms,2,2,False,26814854
12365,Studio,1,1,False,26815201
12366,1 bedroom,1,,False,26645876
12367,2 bedrooms,2,1,False,26655705
12368,1 bedroom,1,1,False,26835960
12369,1 bedroom,1,,True,26659521
12370,1 bedroom,1,,True,26660828
12371,1 bedroom,1,1,False,26837124
12372,Studio,2,1,False,26662711
12373,1 bedroom,1,,False,26837834
12374,1 bedroom,1,,True,26663094
12375,2 bedrooms,2,1,False,26664229
12376,1 bedroom,1,1,False,26839660
12377,4 bedrooms,4,2,False,26841647
12378,1 bedroom,1,,False,26670812
12379,Studio,2,1,False,26842735
12380,Studio,2,1,False,26679556
12381,1 bedroom,1,1,False,26682755
12382,3 bedrooms,3,1,False,26845561
12383,1 bedroom,1,,True,26690336
12384,1 bedroom,1,,True,26691677
12385,1 bedroom,1,,False,26846867
12386,1 bedroom,1,,True,26693195
12387,1 bedroom,1,,False,26846907
12388,1 bedroom,1,,True,26717141
12389,1 bedroom,1,1,False,26865836
12390,1 bedroom,1,,True,26741585
12391,2 bedrooms,2,2,False,26867170
12392,2 bedrooms,2,4.5,False,26867635
12393,3 bedrooms,3,1,False,26741642
12394,1 bedroom,1,2,False,26871230
12395,1 bedroom,1,1,False,26743587
12396,Studio,1,,True,26874326
12397,Studio,1,1,False,26874462
12398,Studio,1,1,False,26874813
12399,1 bedroom,1,,False,26743923
12400,2 bedrooms,2,1.5,False,26876289
12401,1 bedroom,1,,True,26877222
12402,1 bedroom,1,,True,26877276
12403,1 bedroom,1,,True,26744053
12404,1 bedroom,1,1,False,26747129
12405,1 bedroom,1,1,False,26889078
12406,Studio,1,1,False,26890426
12407,2 bedrooms,2,1,False,26890649
12408,1 bedroom,1,,False,26747248
