,Unnamed: 0,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,TEMP_CORD
6385,73284,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,795,200,,B2,"1000 WESTWOOD AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,7326.0,2132.0,1975.0,1,B2,1060000,2023-03-08,"40.6055818,-74.1452138"
6386,73285,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,823,5,,B2,"1168 WILLOWBROOK RD, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,6000.0,3992.0,1970.0,1,B2,1375000,2023-06-29,"40.6033652,-74.1338368"
6387,73286,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,823,54,,B2,"99 FILLMORE AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4000.0,2851.0,1930.0,1,B2,0,2023-08-31,"40.6015779,-74.1337909"
6388,73287,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,824,3,,B2,"376 HAROLD STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2367.0,2500.0,1999.0,1,B2,0,2023-06-07,"40.6009839,-74.133884"
6389,73288,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,824,90,,B9,"49 SUNSET AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2866.0,1292.0,1999.0,1,B9,0,2023-04-19,"40.5999178,-74.1325497"
6390,73289,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,826,9,,B3,"1138 WILLOWBROOK ROAD, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4000.0,1573.0,1940.0,1,B3,780000,2023-07-13,"40.6032745,-74.13539659999999"
6391,73290,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1965,10,,B2,"787 ROCKLAND AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4680.0,2250.0,1965.0,1,B2,585000,2023-03-24,"40.58889509999999,-74.14301189999999"
6392,73291,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1965,300,,B2,"30 JASPER STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4400.0,2391.0,1970.0,1,B2,990000,2023-07-18,"40.5952741,-74.1404025"
6393,73292,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1965,436,,B9,"32 FIELD STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2525.0,2200.0,1980.0,1,B9,728000,2023-07-18,"40.5940071,-74.1429584"
6394,73293,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1965,443,,B9,"18 FIELD STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,2525.0,2200.0,1980.0,1,B9,0,2023-05-17,"40.5937355,-74.1424614"
6395,73294,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1970,37,,B9,"178 WASHINGTON AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3366.0,1896.0,1980.0,1,B9,0,2022-12-07,"40.5973933,-74.1357957"
6396,73295,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1971,21,,B9,"34 RUPERT, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,1920.0,2685.0,1985.0,1,B9,10,2023-07-20,"40.5979985,-74.1330274"
6397,73296,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1973,31,,B2,"71 RUPERT AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4284.0,2220.0,1970.0,1,B2,0,2023-03-02,"40.5984338,-74.1343529"
6398,73297,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1975,133,,B2,"147 RUPERT AVE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4182.0,2282.0,1973.0,1,B2,0,2023-07-31,"40.5985251,-74.1371399"
6399,73298,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1975,187,,B2,"109 WALCOTT AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4200.0,2424.0,1978.0,1,B2,0,2023-03-23,"40.5978153,-74.1373234"
6400,73299,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1975,521,,B2,"164 WALCOTT AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4100.0,2010.0,1975.0,1,B2,0,2023-07-02,"40.59716299999999,-74.13929600000002"
6401,73300,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1979,13,,B9,"14 DEWHURST STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4560.0,2160.0,1965.0,1,B9,800000,2023-02-23,"40.5998644,-74.1395112"
6402,73301,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1979,25,,B2,"36 DEWHURST STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4100.0,1990.0,1965.0,1,B2,10,2023-08-02,"40.5998992,-74.1386538"
6403,73302,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1979,57,,B9,"19 DRYSDALE STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3500.0,1600.0,1965.0,1,B9,10,2023-04-20,"40.5995612,-74.13928179999999"
6404,73303,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1979,57,,B9,"19 DRYSDALE STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3500.0,1600.0,1965.0,1,B9,10,2023-10-16,"40.5995612,-74.13928179999999"
6405,73304,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1979,58,,B9,"17 DRYSDALE STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3500.0,1600.0,1965.0,1,B9,10,2023-04-20,"40.599538,-74.139331"
6406,73305,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1979,60,,B9,"15 DRYSDALE STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3500.0,1600.0,1965.0,1,B9,10,2023-04-20,"40.5995524,-74.13946589999999"
6407,73306,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1979,61,,B9,"11 DRYSDALE STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,3500.0,1600.0,1965.0,1,B9,10,2023-04-20,"40.599528,-74.13950899999999"
6408,73307,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1982,67,,B2,"19 BOONE STREET, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4600.0,1988.0,1960.0,1,B2,1115000,2023-06-20,"40.6016863,-74.1395254"
6409,73308,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1985,75,,B3,"20 SUNSET AVE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4704.0,1998.0,1960.0,1,B3,0,2022-12-07,"40.5993652,-74.1318182"
6410,73309,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,1985,75,,B3,"20 SUNSET AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4704.0,1998.0,1960.0,1,B3,0,2023-05-15,"40.5993652,-74.1318182"
6411,73310,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,2085,97,,B2,"99 DARCEY AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4000.0,2000.0,1965.0,1,B2,10,2023-05-01,"40.6084762,-74.1523241"
6412,73311,STATEN ISLAND,WILLOWBROOK,02 TWO FAMILY DWELLINGS,1,2086,42,,B2,"34 DARCEY AVENUE, NYC, STATEN ISLAND",,10314.0,2.0,0.0,2.0,4000.0,2221.0,1965.0,1,B2,850000,2023-09-18,"40.6079351,-74.15012229999999"
6413,73312,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,822,1007,,R3,"571A BUCHANAN AVENUE, NYC, STATEN ISLAND",7,10314.0,1.0,,1.0,,,1991.0,1,R3,375000,2023-02-02,"40.6017106,-74.13300629999999"
6414,73313,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,822,1010,,R3,"569B BUCHANAN AVENUE, NYC, STATEN ISLAND",10,10314.0,1.0,,1.0,,,1991.0,1,R3,0,2023-09-29,"40.6017636,-74.13297659999999"
6415,73314,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,822,1011,,R3,"567A BUCHANAN AVENUE, NYC, STATEN ISLAND",11,10314.0,1.0,,1.0,,,1991.0,1,R3,395000,2022-12-08,"40.601843,-74.1330238"
6416,73315,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,824,1001,,R3,"15A BRADLEY COURT, NYC, STATEN ISLAND",33,10314.0,1.0,,1.0,,,1991.0,1,R3,0,2023-09-19,"40.6009332,-74.1314053"
6417,73316,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,1965,1105,,R3,"1235 FOREST HILL ROAD, NYC, STATEN ISLAND",1E,10314.0,1.0,,1.0,,,2015.0,1,R3,510000,2023-09-28,"40.5893813,-74.14556130000001"
6418,73317,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,1965,1107,,R3,"1235 FOREST HILL ROAD, NYC, STATEN ISLAND",1G,10314.0,1.0,,1.0,,,2015.0,1,R3,525000,2023-03-23,"40.5893813,-74.14556130000001"
6419,73318,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,1965,1113,,R3,"1235 FOREST HILL ROAD, NYC, STATEN ISLAND",2B,10314.0,1.0,,1.0,,,2015.0,1,R3,504000,2023-05-31,"40.5893813,-74.14556130000001"
6420,73319,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,1965,1114,,R3,"1235 FOREST HILL ROAD, NYC, STATEN ISLAND",2C,10314.0,1.0,,1.0,,,2015.0,1,R3,385000,2023-08-15,"40.5893813,-74.14556130000001"
6421,73320,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,2089,1002,,R3,"363 HAWTHORNE AVENUE, NYC, STATEN ISLAND",363,10314.0,1.0,,1.0,,,1980.0,1,R3,0,2023-10-24,"40.607691,-74.149467"
6422,73321,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,2089,1012,,R3,"29 DREYER AVENUE, NYC, STATEN ISLAND",,10314.0,1.0,,1.0,,,1980.0,1,R3,0,2022-12-01,"40.6075176,-74.1494227"
6423,73322,STATEN ISLAND,WILLOWBROOK,04 TAX CLASS 1 CONDOS,1A,2089,1012,,R3,"29 DREYER AVENUE, NYC, STATEN ISLAND",,10314.0,1.0,,1.0,,,1980.0,1,R3,0,2023-01-13,"40.6075176,-74.1494227"
6424,73325,STATEN ISLAND,WILLOWBROOK,06 TAX CLASS 1 - OTHER,1,823,56,,G0,"89 FILLMORE AVENUE, NYC, STATEN ISLAND",,10314.0,0.0,0.0,0.0,6000.0,0.0,1950.0,1,G0,0,2023-08-31,"40.60170859999999,-74.1336877"
6425,73326,STATEN ISLAND,WILLOWBROOK,22 STORE BUILDINGS,4,2099,27,,K1,"624 WILLOWBROOK ROAD, NYC, STATEN ISLAND",,10314.0,0.0,1.0,1.0,10100.0,2177.0,1978.0,4,K1,1725000,2023-02-15,"40.60968099999999,-74.14733199999999"
6426,73327,STATEN ISLAND,WILLOWBROOK,44 CONDO PARKING,4,1965,1131,,RP,"1235 FOREST HILL ROAD, NYC, STATEN ISLAND",P8,10314.0,,1.0,1.0,,,2015.0,4,RP,510000,2023-09-28,"40.5893813,-74.14556130000001"
6427,73328,STATEN ISLAND,WILLOWBROOK,44 CONDO PARKING,4,1965,1139,,RG,"1235 FOREST HILL ROAD, NYC, STATEN ISLAND",P16,10314.0,,1.0,1.0,,,2015.0,4,RG,525000,2023-03-23,"40.5893813,-74.14556130000001"
6428,73329,STATEN ISLAND,WILLOWBROOK,44 CONDO PARKING,4,1965,1146,,RG,"1235 FOREST HILL ROAD, NYC, STATEN ISLAND",P23,10314.0,,1.0,1.0,,,2015.0,4,RG,385000,2023-08-15,"40.5893813,-74.14556130000001"
6429,73330,STATEN ISLAND,WILLOWBROOK,44 CONDO PARKING,4,1965,1155,,RG,"1235 FOREST HILL ROAD, NYC, STATEN ISLAND",P32,10314.0,,1.0,1.0,,,2015.0,4,RG,504000,2023-05-31,"40.5893813,-74.14556130000001"
6430,73331,STATEN ISLAND,WILLOWBROOK,44 CONDO PARKING,4,1965,1161,,RG,"1235 FOREST HILL ROAD, NYC, STATEN ISLAND",P38,10314.0,,1.0,1.0,,,2015.0,4,RG,510000,2023-09-28,"40.5893813,-74.14556130000001"
6431,73332,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6913,70,,A1,"1818 CARLTON AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,4000.0,2124.0,1970.0,1,A1,810000,2023-08-24,"40.5330944,-74.2043817"
6432,73333,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6913,83,,A9,"1846 CARLTON AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,10000.0,1980.0,1976.0,1,A9,995000,2023-09-20,"40.5328089,-74.2053906"
6433,73334,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6920,21,,A5,"642 RAMONA AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1900.0,1456.0,1986.0,1,A5,620000,2023-09-29,"40.5357193,-74.2070071"
6434,73335,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6920,23,,A5,"636 RAMONA AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1880.0,1456.0,1986.0,1,A5,577500,2023-04-10,"40.5357583,-74.2068695"
6435,73336,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6925,73,,A2,"944 RENSSELAER AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,4200.0,1008.0,1965.0,1,A2,669500,2023-08-02,"40.53745989999999,-74.206216"
6436,73337,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6926,31,,A5,"979 RENSSELAER AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1900.0,1496.0,1985.0,1,A5,665000,2023-06-07,"40.5375309,-74.2076262"
6437,73338,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6926,45,,A1,"998 SHELDON AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,4700.0,2166.0,1985.0,1,A1,0,2023-02-24,"40.5375864,-74.2085089"
6438,73339,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6930,15,,A2,"939 SHELDON AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,3840.0,1092.0,1970.0,1,A2,0,2023-02-07,"40.5385059,-74.2067663"
6439,73340,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6932,64,,A2,"71 LENEVAR AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,4080.0,1066.0,1975.0,1,A2,530000,2023-04-27,"40.5394724,-74.2089675"
6440,73341,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6934,25,,A1,"123 WIELAND AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,4040.0,2468.0,1970.0,1,A1,965000,2023-03-15,"40.5410492,-74.2086007"
6441,73342,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6958,17,,A5,"749C RAMONA AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,800.0,960.0,1987.0,1,A5,350000,2023-06-13,"40.535659,-74.211125"
6442,73343,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6958,24,,A5,"745C RAMONA AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,800.0,960.0,1987.0,1,A5,357000,2023-10-31,"40.535675,-74.210983"
6443,73344,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6958,30,,A5,"1040C RATHBUN AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,800.0,960.0,1987.0,1,A5,430000,2023-07-21,"40.535718,-74.210751"
6444,73345,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6958,34,,A5,"1032B RATHBUN AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,800.0,960.0,1987.0,1,A5,445000,2023-03-09,"40.535786,-74.2106359"
6445,73346,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6958,42,,A5,"735C RAMONA AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,800.0,960.0,1987.0,1,A5,425000,2023-06-29,"40.5357556,-74.2103891"
6446,73347,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6967,73,,A5,"1072 RENSSELAER AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,2500.0,1440.0,1987.0,1,A5,685000,2023-07-11,"40.5366034,-74.21056109999999"
6447,73348,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6968,50,,A5,"1084 SHELDON AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,2600.0,1344.0,1999.0,1,A5,0,2022-12-06,"40.5372197,-74.2114746"
6448,73349,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6968,67,,A5,"1046 SHELDON AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,2561.0,1592.0,1998.0,1,A5,0,2023-05-09,"40.5373514,-74.2103834"
6449,73350,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6971,3,,A2,"945 STAFFORD AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,4000.0,1196.0,1960.0,1,A2,0,2023-02-28,"40.5392907,-74.2096095"
6450,73351,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6971,12,,A1,"961 STAFFORD AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,4000.0,1632.0,1970.0,1,A1,830000,2023-10-31,"40.5392189,-74.2102057"
6451,73352,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,6973,37,,A1,"24 LENEVAR AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,12833.0,3200.0,1982.0,1,A1,0,2023-04-06,"40.5408763,-74.20999929999999"
6452,73353,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7014,244,,A1,"54 ALYSIA COURT, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,4676.0,2126.0,1980.0,1,A1,701999,2023-08-22,"40.5369374,-74.2160754"
6453,73354,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7020,473,,A5,"16 DEXTER AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,3300.0,1600.0,2001.0,1,A5,755000,2023-06-27,"40.5408209,-74.2160004"
6454,73355,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7074,21,,A5,"62 SANDYWOOD LANE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,707.0,1900.0,1994.0,1,A5,465000,2023-10-10,"40.54648270000001,-74.2174625"
6455,73356,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7093,49,,A5,"700 BLOOMINGDALE ROAD, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,3115.0,1400.0,1997.0,1,A5,668000,2023-03-24,"40.542724,-74.21860319999999"
6456,73357,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7093,52,,A5,"690 BLOOMINGDALE ROAD, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,3215.0,1400.0,1998.0,1,A5,0,2023-04-05,"40.5424727,-74.218586"
6457,73358,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7093,55,,A5,"682 BLOOMINGDALE ROAD, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,4385.0,1400.0,1998.0,1,A5,0,2023-03-07,"40.5423161,-74.2185058"
6458,73359,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7094,52,,A5,"64 BERKSHIRE LANE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,4427.0,2190.0,2017.0,1,A5,885000,2023-06-23,"40.5449284,-74.2209129"
6459,73360,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7094,144,,A5,"718 BLOOMINGDALE ROAD, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,3572.0,1790.0,,1,A5,0,2023-05-02,"40.5430459,-74.218735"
6460,73372,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7106,27,,A5,"45 LORRAINE LOOP, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1098.0,1092.0,1996.0,1,A5,450000,2023-06-21,"40.5466755,-74.2207871"
6461,73373,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7106,120,,A5,"806 BLOOMINGDALE ROAD, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1176.0,977.0,1991.0,1,A5,450000,2023-05-25,"40.54514899999999,-74.2196249"
6462,73374,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7106,125,,A5,"152 LORRAINE LOOP, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1062.0,1032.0,1992.0,1,A5,532000,2023-07-13,"40.5449389,-74.21987"
6463,73375,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7106,150,,A5,"178 LORRAINE LOOP, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1118.0,1032.0,1992.0,1,A5,505000,2022-12-06,"40.544471,-74.21965999999999"
6464,73376,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7106,193,,A5,"191 LORRAINE LOOP, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1137.0,1435.0,1990.0,1,A5,600000,2023-09-11,"40.5440956,-74.2200763"
6465,73377,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7106,229,,A5,"119 LORRAINE LOOP, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1310.0,1435.0,1990.0,1,A5,530000,2023-02-22,"40.5454257,-74.2205807"
6466,73378,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7267,340,,A5,"129 SALAMANDER COURT, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,6000.0,1440.0,1996.0,1,A5,0,2023-04-14,"40.5392922,-74.2234184"
6467,73379,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7267,379,,A5,"161 SHARROTTS ROAD, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,2875.0,1600.0,1995.0,1,A5,690100,2022-12-23,"40.5375287,-74.2233664"
6468,73380,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7317,252,,A5,"71 PEMBROOK LOOP, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1559.0,1276.0,1992.0,1,A5,545000,2023-03-27,"40.53678559999999,-74.2197782"
6469,73381,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7317,311,,A5,"203 PEMBROOK LOOP, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1360.0,1672.0,1992.0,1,A5,590000,2023-10-19,"40.5350439,-74.2189542"
6470,73382,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7318,17,,A5,"48 PEMBROOK LOOP, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1400.0,1672.0,1992.0,1,A5,564500,2023-08-01,"40.53648949999999,-74.21926619999999"
6471,73383,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7318,19,,A5,"52 PEMBROOK LOOP, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1400.0,1672.0,1992.0,1,A5,450000,2023-06-20,"40.5364861,-74.2193808"
6472,73384,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7318,24,,A5,"53 MALLARD LANE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1800.0,2206.0,1992.0,1,A5,659000,2023-05-19,"40.5362149,-74.2194919"
6473,73385,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7318,27,,A5,"47 MALLARD LANE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,1750.0,2140.0,1992.0,1,A5,585000,2023-04-26,"40.536165,-74.2193429"
6474,73386,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7318,31,,A5,"41 MALLARD LANE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,3420.0,2206.0,1992.0,1,A5,690000,2023-05-03,"40.5361717,-74.2191136"
6475,73387,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7346,25,,A3,"496 HARGOLD AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,13176.0,7902.0,2005.0,1,A3,0,2023-01-05,"40.5320272,-74.2182536"
6476,73388,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7355,15,,A5,"97 CHURCHILL AVENUE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,2259.0,2160.0,2001.0,1,A5,745000,2022-12-05,"40.5293009,-74.2202483"
6477,73389,STATEN ISLAND,WOODROW,01 ONE FAMILY DWELLINGS,1,7355,90,,A5,"117 AMBASSADOR LANE, NYC, STATEN ISLAND",,10309.0,1.0,0.0,1.0,7200.0,1710.0,2001.0,1,A5,790000,2023-02-03,"40.529113,-74.2205693"
6478,73390,STATEN ISLAND,WOODROW,02 TWO FAMILY DWELLINGS,1,6913,1,,B1,"1888 CARLTON AVENUE, NYC, STATEN ISLAND",,10309.0,2.0,0.0,2.0,8100.0,2592.0,1980.0,1,B1,0,2023-03-10,"40.5323936,-74.206858"
6479,73391,STATEN ISLAND,WOODROW,02 TWO FAMILY DWELLINGS,1,6913,1,,B1,"1888 CARLTON AVENUE, NYC, STATEN ISLAND",,10309.0,2.0,0.0,2.0,8100.0,2592.0,1980.0,1,B1,0,2023-04-19,"40.5323936,-74.206858"
6480,73392,STATEN ISLAND,WOODROW,02 TWO FAMILY DWELLINGS,1,6914,51,,B2,"308 FOSTER ROAD, NYC, STATEN ISLAND",,10309.0,2.0,0.0,2.0,6000.0,1932.0,1976.0,1,B2,949000,2023-10-11,"40.53427689999999,-74.2042441"
